Z,A,M,HL,DHL,ELP,DELP,EEM,DEEM,EHP,DEHP
83,203,m,0.303,0.005,0.0,0.0,1098140.0,0.0,0.0,0.0
83,204,g,40392.0,360.0,1416050.0,0.0,1416050.0,0.0,0.0,0.0
83,204,m,0.013,0.0001,0.0,0.0,805500.0,0.0,0.0,0.0
83,204,n,0.00107,3e-05,0.0,0.0,2027900.0,0.0,0.0,0.0
83,205,g,1322780.0,3456.0,26286.0,1868.06,1554680.0,0.0,0.0,0.0
83,206,g,539395.0,259.2,123572.0,1864.75,3275370.0,0.0,0.0,0.0
83,207,g,1038220000.0,44179700.0,7250.33,575.196,267158.0,0.0,0.0,0.0
83,208,g,11613200000000.0,126230000000.0,8518.15,851.815,2657340.0,0.0,0.0,0.0
83,208,m,0.00258,4e-05,71659.3,5579.04,1499390.0,0.0,0.0,0.0
83,209,g,5.99594e+26,6.31152e+25,0.0,0.0,0.0,0.0,3137200.0,0.0
83,210,g,432950.0,432.0,317289.0,210.0,0.331066,0.00403822,6.53072,0.00403822
83,210,m,94672800000000.0,3155760000000.0,46942.5,4522.81,261120.0,148505.0,5009220.0,148505.0
83,211,g,129.0,1.2,9460.61,334.175,47610.7,522.108,6674760.0,522.108
83,212,g,3632.4,3.6,504057.0,942.708,104947.0,8.08937,2214640.0,8.08937
83,212,m,1500.0,60.0,133663.0,7443.49,60476.2,142799.0,7423020.0,142799.0
83,212,n,540.0,60.0,1256900.0,387104.0,5061.29,0.0,0.0,0.0
83,213,g,2735.4,3.6,444013.0,2855.56,127082.0,190.925,124167.0,190.925
83,214,g,1188.0,6.0,659753.0,3713.45,1468200.0,0.440422,1161.21,0.440422
83,215,g,456.0,12.0,752692.0,63831.2,166829.0,0.0,0.0,0.0
83,215,m,36.9,0.6,589467.0,0.0,1263220.0,0.0,0.0,0.0
83,216,g,130.2,3.0,1363400.0,0.0,1363400.0,0.0,0.0,0.0
83,217,g,98.5,0.8,973000.0,0.0,973000.0,0.0,0.0,0.0
83,218,g,33.0,1.0,1660570.0,0.0,1660570.0,0.0,0.0,0.0
84,188,g,0.00043,0.00018,1110330.0,0.0,1110330.0,0.0,4041050.0,0.0
84,189,g,0.005,0.001,1410000.0,0.0,1410000.0,0.0,3835550.0,0.0
84,190,g,0.00245,5e-05,0.0,0.0,0.0,5823.2,7679880.0,5823.2
84,191,g,0.022,0.001,0.0,0.0,0.0,0.0,7501100.0,0.0
84,191,m,0.098,0.008,0.0,0.0,0.0,0.0,7524100.0,0.0
84,192,g,0.0332,0.0014,0.0,0.0,0.0,6814.71,7267410.0,6814.71
84,193,g,0.37,0.046,0.0,0.0,0.0,3975.36,7091660.0,3975.36
84,193,m,0.245,0.022,0.0,0.0,0.0,3970.71,7145460.0,3970.71
84,194,g,0.392,0.004,0.0,0.0,0.0,0.0,6987100.0,0.0
84,195,g,4.64,0.09,546250.0,0.0,546250.0,0.0,5066330.0,0.0
84,195,m,1.92,0.02,234443.0,0.0,234451.0,0.0,6150980.0,0.0
84,196,g,5.56,0.12,90700.0,0.0,90700.0,0.0,6257670.0,0.0
84,197,g,53.6,1.0,1114030.0,0.0,1114030.0,0.0,2818240.0,0.0
84,197,m,25.8,0.1,349541.0,0.0,349564.0,0.0,5464280.0,0.0
84,198,g,106.2,1.8,558427.0,0.0,558427.0,0.0,3596760.0,0.0
84,199,g,328.8,9.6,1515770.0,0.0,1515770.0,0.0,455558.0,0.0
84,199,m,250.2,2.4,1444270.0,0.0,1452070.0,0.0,1483970.0,0.0
84,200,g,690.0,6.0,982641.0,0.0,982641.0,0.0,664013.0,0.0
84,201,g,918.0,12.0,1326650.0,0.0,1326650.0,0.0,92785.6,0.0
84,201,m,534.0,12.0,727124.0,0.0,964858.0,0.0,171384.0,0.0
84,202,g,2682.0,30.0,918356.0,0.0,918356.0,0.0,109461.0,0.0
84,203,g,2202.0,30.0,136337.0,7586.07,1381150.0,3.30117,5980.57,3.30117
84,203,m,45.0,2.0,0.0,0.0,641233.0,0.0,2283.24,0.0
84,204,g,12708.0,72.0,639170.0,0.0,639170.0,0.0,36195.1,0.0
84,205,g,6264.0,288.0,52381.8,1654.43,1459530.0,4.0,2088.0,4.0
84,205,m,0.0574,0.0009,0.0,0.0,1461210.0,0.0,0.0,0.0
84,206,g,760320.0,8640.0,581798.0,0.0,581798.0,0.0,290327.0,0.0
84,207,g,20880.0,72.0,41505.7,1023.65,1273580.0,0.504,1074.23,0.504
84,207,m,2.79,0.08,284762.0,9940.07,1075460.0,0.0,0.0,0.0
84,208,g,92463800.0,1262300.0,2.86035,0.251806,17.21,1599.98,5215290.0,1599.98
84,209,g,3629050000.0,410240000.0,499.349,12.946,5275.21,1634.09,4957300.0,1634.09
84,210,g,11955700.0,146.88,0.0933152,0.00403743,9.8853,70.0124,5407550.0,70.0124
84,211,g,0.516,0.003,159.026,4.61666,7619.25,296.959,7586790.0,296.959
84,211,m,25.5,0.3,10073.7,989.835,1489890.0,165766.0,7549940.0,165766.0
84,212,g,3e-07,2e-09,0.0,0.0,0.0,110.02,8954650.0,110.02
84,212,m,45.1,0.6,376.992,37.2714,91232.2,20477.1,11784500.0,20477.1
84,213,g,3.7e-06,5e-08,1.1499,0.106385,37.4869,2500.34,8536650.0,2500.34
84,214,g,0.0001623,1.2e-06,0.808098,0.0452831,83.3927,60.0047,7833570.0,60.0047
84,215,g,0.001781,4e-06,8.90944,2.02674,255.824,799.615,7526170.0,799.615
84,216,g,0.148,0.004,0.143767,0.018402,15.305,500.08,6906600.0,500.08
84,217,g,1.47,0.05,25083.3,0.0,25083.3,0.0,6327100.0,0.0
84,218,g,184.26,1.32,17.4883,2.51281,9.19398,89.995,6113450.0,89.995
84,219,g,120.0,0.0,400500.0,0.0,400500.0,0.0,2947550.0,0.0
84,220,g,40.0,0.0,373333.0,0.0,373333.0,0.0,0.0,0.0
85,193,g,0.04,0.0,0.0,0.0,0.0,0.0,7485100.0,0.0
85,194,g,0.04,0.0,0.0,0.0,0.0,0.0,7285100.0,0.0
85,194,m,0.25,0.0,0.0,0.0,0.0,0.0,7285100.0,0.0
85,195,g,0.328,0.02,0.0,0.0,0.0,0.0,7339100.0,0.0
85,195,m,0.147,0.005,632833.0,0.0,632833.0,0.0,5321330.0,0.0
85,196,g,0.253,0.009,127387.0,0.0,127387.0,0.0,6916900.0,0.0
85,196,m,0.02,0.0,0.0,0.0,200000.0,0.0,0.0,0.0
85,197,g,0.35,0.04,90533.3,0.0,90533.3,0.0,6823780.0,0.0
85,197,m,3.7,2.5,0.0,0.0,1.99992,0.0,6849830.0,0.0
85,198,g,4.2,0.3,176060.0,0.0,176060.0,0.0,6481390.0,0.0
85,198,m,1.0,0.2,426207.0,0.0,426207.0,0.0,6015790.0,0.0
85,199,g,7.2,0.5,223043.0,0.0,223043.0,0.0,6033400.0,0.0
85,200,g,43.2,0.9,1141790.0,0.0,1141790.0,0.0,3759780.0,0.0
85,200,m,47.0,1.0,767505.0,0.0,799710.0,0.0,2813100.0,0.0
85,200,n,3.5,0.2,125909.0,0.0,321909.0,0.0,707435.0,0.0
85,201,g,85.0,3.0,513484.0,0.0,513484.0,0.0,4596610.0,0.0
85,202,g,184.0,1.0,2004350.0,0.0,2004350.0,0.0,1143560.0,0.0
85,202,m,182.0,2.0,1144750.0,0.0,1231480.0,0.0,544890.0,0.0
85,202,n,0.46,0.05,6594.17,0.0,395245.0,0.0,6146.98,0.0
85,203,g,444.0,12.0,1109350.0,0.0,1109350.0,0.0,1925130.0,0.0
85,204,g,552.0,12.0,2071190.0,0.0,2071190.0,0.0,230664.0,0.0
85,204,m,0.108,0.01,0.0,0.0,587300.0,0.0,0.0,0.0
85,205,g,1614.0,4.8,1141920.0,0.0,1141920.0,0.0,601910.0,0.0
85,206,g,1800.0,36.0,303042.0,33284.3,2303460.0,17.1985,51803.4,17.1985
85,207,g,6480.0,144.0,1189110.0,0.0,1189110.0,0.0,505001.0,0.0
85,208,g,5868.0,108.0,1650370.0,0.0,1650370.0,0.0,31631.1,0.0
85,209,g,19476.0,180.0,1114330.0,0.0,1114330.0,0.0,236041.0,0.0
85,210,g,29160.0,1440.0,69350.9,1796.68,2964290.0,1.21585,9523.28,1.21585
85,211,g,25977.6,25.2,3061.9,434.338,39086.4,543.305,2499910.0,543.305
85,212,g,0.314,0.002,0.0,0.0,0.0,169.285,7797660.0,169.285
85,212,m,0.119,0.003,0.0,0.0,41918.0,148.649,7985530.0,148.649
85,213,g,1.25e-07,6e-09,0.0,0.0,0.0,12002.2,9254340.0,12002.2
85,214,g,5.58e-07,1e-08,0.0,0.0,0.0,3958.92,8983240.0,3958.92
85,215,g,0.0001,2e-05,18.4503,5.69747,185.64,3998.72,8178390.0,3998.72
85,216,g,0.0003,3e-05,1000.11,55.1539,2448.86,2926.89,7962960.0,2926.89
85,217,g,0.0323,0.0004,30.0545,1.1868,219.347,1599.2,7199270.0,1599.2
85,218,g,1.4,0.2,1097.0,1097.01,0.0,2725.33,6819020.0,2725.33
85,219,g,56.0,4.0,16435.4,35.9964,0.0,14552.5,6134060.0,14552.5
85,220,g,222.6,2.4,1203000.0,114605.0,372797.0,480.12,484337.0,480.12
85,221,g,138.0,12.0,779333.0,0.0,779333.0,0.0,0.0,0.0
85,222,g,54.0,10.0,1475470.0,0.0,1475470.0,0.0,0.0,0.0
85,223,g,50.0,7.0,1053330.0,0.0,1053330.0,0.0,0.0,0.0
86,195,g,0.006,0.003,0.0,0.0,0.0,0.0,7699100.0,0.0
86,195,m,0.006,0.003,0.0,0.0,0.0,0.0,7715100.0,0.0
86,196,g,0.0044,0.0013,0.0,0.0,0.0,7985.74,7602650.0,7985.74
86,197,g,0.066,0.016,0.0,0.0,0.0,7001.51,7410870.0,7001.51
86,197,m,0.021,0.005,0.0,0.0,0.0,6001.3,7509890.0,6001.3
86,198,g,0.065,0.003,0.0,0.0,0.0,4967.59,7309610.0,4967.59
86,199,g,0.62,0.03,146000.0,0.0,146000.0,0.0,6697590.0,0.0
86,199,m,0.32,0.02,74500.0,0.0,74500.0,0.0,6979250.0,0.0
86,200,g,1.03,0.05,33213.3,0.0,33213.3,0.0,6902240.0,0.0
86,201,g,7.0,0.4,447933.0,0.0,447933.0,0.0,5492080.0,0.0
86,201,m,3.8,0.1,233300.0,0.0,233328.0,0.0,6222900.0,0.0
86,202,g,9.94,0.18,201413.0,0.0,201413.0,0.0,5824870.0,0.0
86,203,g,43.5,2.1,680340.0,0.0,680340.0,0.0,4375870.0,0.0
86,203,m,26.7,0.5,424400.0,0.0,424400.0,0.0,5344880.0,0.0
86,204,g,74.4,1.8,323762.0,0.0,323762.0,0.0,4777920.0,0.0
86,205,g,168.0,6.0,1322520.0,0.0,1322520.0,0.0,1571960.0,0.0
86,206,g,340.2,10.2,418507.0,0.0,418507.0,0.0,3957520.0,0.0
86,207,g,555.0,10.2,1214490.0,0.0,1214490.0,0.0,1312730.0,0.0
86,208,g,1461.0,8.4,360113.0,0.0,360113.0,0.0,3881880.0,0.0
86,209,g,1728.0,54.0,111823.0,1640.38,977323.0,508.341,1046680.0,508.341
86,210,g,8640.0,360.0,8137.76,567.027,58811.3,2880.38,5912200.0,2880.38
86,211,g,52560.0,720.0,699646.0,0.0,699646.0,0.0,1634440.0,0.0
86,212,g,1434.0,72.0,0.0,0.0,0.0,2999.06,6384410.0,2999.06
86,213,g,0.025,0.0002,0.0,0.0,0.0,7922.88,8237800.0,7922.88
86,214,g,2.7e-07,2e-08,0.0,0.0,0.0,0.0,9208200.0,0.0
86,215,g,2.3e-06,1e-07,0.0,0.0,0.0,8001.45,8838940.0,8001.45
86,216,g,4.5e-05,5e-06,0.0,0.0,0.0,0.0,8200500.0,0.0
86,217,g,0.00054,5e-05,0.0,0.0,0.0,3000.53,7887800.0,3000.53
86,218,g,0.036,0.0019,13.6735,0.656894,757.086,1897.92,7262030.0,1897.92
86,219,g,3.98,0.03,6546.63,192.444,59593.8,242.37,6881820.0,242.37
86,220,g,55.8,0.3,14.3004,1.41538,633.986,99.8993,6404290.0,99.8993
86,221,g,1500.0,120.0,275454.0,20019.6,118409.0,328.592,1219910.0,328.592
86,222,g,330324.0,69.12,10.3584,0.339875,388.957,299.812,5589930.0,299.812
86,223,g,1452.0,42.0,624911.0,23374.7,330143.0,0.0,0.0,0.0
86,224,g,6420.0,180.0,260000.0,0.0,260000.0,0.0,0.0,0.0
86,225,g,279.6,2.4,893333.0,0.0,893333.0,0.0,0.0,0.0
86,226,g,444.0,6.0,466667.0,0.0,466667.0,0.0,0.0,0.0
86,227,g,20.8,0.7,1110000.0,0.0,1110000.0,0.0,0.0,0.0
86,228,g,65.0,2.0,699999.0,0.0,699999.0,0.0,0.0,0.0
87,199,g,0.016,0.007,0.0,0.0,0.0,0.0,7811100.0,0.0
87,200,g,0.024,0.01,0.0,0.0,0.0,0.0,7615100.0,0.0
87,200,m,0.65,0.21,0.0,0.0,0.0,0.0,7615100.0,0.0
87,201,g,0.069,0.016,0.0,0.0,0.0,7001.45,7510870.0,7001.45
87,202,g,0.29,0.03,94150.0,0.0,94150.0,0.0,7163550.0,0.0
87,202,m,0.34,0.04,97450.0,0.0,97450.0,0.0,7163550.0,0.0
87,203,g,0.55,0.02,113992.0,0.0,113992.0,0.0,6893300.0,0.0
87,204,g,1.7,0.3,114560.0,0.0,114560.0,0.0,6884260.0,0.0
87,204,m,2.6,0.3,288200.0,0.0,288200.0,0.0,6400890.0,0.0
87,204,n,1.7,0.6,0.0,0.0,71760.0,0.0,5296250.0,0.0
87,205,g,3.92,0.04,21333.3,0.0,21333.3,0.0,6983560.0,0.0
87,206,g,16.0,0.0,1522110.0,0.0,1522110.0,0.0,2907700.0,0.0
87,206,m,15.9,0.1,779423.0,0.0,834523.0,0.0,2907700.0,0.0
87,206,n,0.7,0.1,0.0,0.0,466400.0,0.0,847572.0,0.0
87,207,g,14.8,0.1,96516.7,0.0,96516.7,0.0,6553200.0,0.0
87,208,g,59.1,0.3,232600.0,0.0,232600.0,0.0,6102090.0,0.0
87,209,g,50.0,0.3,189200.0,0.0,189200.0,0.0,6032510.0,0.0
87,210,g,190.8,3.6,833600.0,0.0,833600.0,0.0,3989460.0,0.0
87,211,g,186.0,1.2,306533.0,0.0,306533.0,0.0,5328080.0,0.0
87,212,g,1200.0,36.0,973180.0,0.0,973180.0,0.0,2807080.0,0.0
87,213,g,34.6,0.3,3938.0,0.0,3938.0,0.0,6867120.0,0.0
87,214,g,0.005,0.0002,0.0,0.0,0.0,3727.43,8580720.0,3727.43
87,214,m,0.00335,5e-05,0.0,0.0,0.0,3142.16,8663930.0,3142.16
87,215,g,8.6e-08,5e-09,0.0,0.0,0.0,10001.8,9538020.0,10001.8
87,216,g,7e-07,2e-08,0.0,0.0,0.0,12002.1,9175440.0,12002.1
87,217,g,1.9e-05,3e-06,0.0,0.0,0.0,8001.42,8471610.0,8001.42
87,218,g,0.001,0.0006,0.0,0.0,43184.0,1308.19,7990100.0,1308.19
87,218,m,0.022,0.0005,0.0,0.0,0.0,0.0,8100100.0,0.0
87,219,g,0.02,0.002,412.458,24.6987,3550.19,1778.76,7443360.0,1778.76
87,220,g,27.4,0.3,13469.0,632.821,9375.7,2702.33,6672630.0,2702.33
87,221,g,287.4,1.2,8056.1,216.981,29257.0,1100.47,6425270.0,1100.47
87,222,g,852.0,18.0,715235.0,101664.0,177166.0,0.0,0.0,0.0
87,223,g,1320.0,4.2,379725.0,53406.7,53540.8,0.366209,1074.4,0.366209
87,224,g,199.8,6.0,876918.0,138186.0,535277.0,0.0,0.0,0.0
87,225,g,240.0,12.0,605333.0,0.0,605333.0,0.0,0.0,0.0
87,226,g,49.0,1.0,1221030.0,170774.0,436120.0,0.0,0.0,0.0
87,227,g,148.2,1.8,766762.0,56885.8,434937.0,0.0,0.0,0.0
87,228,g,38.0,1.0,1436860.0,247504.0,666412.0,0.0,0.0,0.0
87,229,g,50.2,0.4,1085670.0,0.0,1085670.0,0.0,0.0,0.0
87,230,g,19.1,0.5,1694000.0,0.0,1694000.0,0.0,0.0,0.0
87,231,g,17.6,0.6,1331610.0,97161.9,449025.0,0.0,0.0,0.0
87,232,g,5.0,1.0,1903330.0,0.0,1903330.0,0.0,0.0,0.0
88,202,g,0.0026,0.0021,0.0,0.0,0.0,0.0,8016100.0,0.0
88,203,g,0.031,0.017,0.0,0.0,0.0,8001.62,7741960.0,8001.62
88,203,m,0.024,0.006,0.0,0.0,0.0,8001.62,7765420.0,8001.62
88,204,g,0.06,0.011,5446.0,0.0,5446.0,0.0,7612190.0,0.0
88,205,g,0.22,0.05,1191670.0,0.0,1191670.0,0.0,3742550.0,0.0
88,205,m,0.18,0.05,0.0,0.0,145000.0,0.0,3747550.0,0.0
88,206,g,0.24,0.02,0.0,0.0,0.0,0.0,7415100.0,0.0
88,207,g,1.3,0.2,212667.0,0.0,212667.0,0.0,6547590.0,0.0
88,207,m,0.057,0.008,12723.3,0.0,488723.0,0.0,1079720.0,0.0
88,208,g,1.3,0.2,73066.7,0.0,73066.7,0.0,6909450.0,0.0
88,209,g,4.6,0.2,187300.0,0.0,187300.0,0.0,6421590.0,0.0
88,210,g,3.7,0.2,50760.0,0.0,50760.0,0.0,6866020.0,0.0
88,211,g,13.0,2.0,116527.0,0.0,116527.0,0.0,6549150.0,0.0
88,212,g,13.0,0.2,167350.0,0.0,167350.0,0.0,5977290.0,0.0
88,213,g,164.4,3.6,260533.0,0.0,260533.0,0.0,5489680.0,0.0
88,213,m,0.00215,7e-05,98753.4,4353.76,1634500.0,44.5419,85911.9,44.5419
88,214,g,2.46,0.03,184.08,0.0,184.08,0.0,7269810.0,0.0
88,215,g,0.00159,9e-05,0.0,0.0,0.0,3837.29,8833570.0,3837.29
88,216,g,1.82e-07,1e-08,1.56e-06,0.0,3.12e-06,0.0,9526100.0,0.0
88,217,g,1.6e-06,2e-07,0.0,0.0,0.0,8001.42,9161390.0,8001.42
88,218,g,2.56e-05,1.1e-06,0.0,0.0,0.0,0.0,8546100.0,0.0
88,219,g,0.01,0.003,56516.5,1287.2,170990.0,2194.18,7945740.0,2194.18
88,220,g,0.018,0.002,0.0,0.0,4650.0,6931.45,7586790.0,6931.45
88,221,g,28.0,2.0,0.0,0.0,0.0,0.0,6880100.0,0.0
88,222,g,36.17,0.1,833.561,21.0238,9197.47,4848.22,6667160.0,4848.22
88,223,g,987552.0,2592.0,67484.4,1228.73,137142.0,121.834,5815450.0,121.834
88,224,g,313718.0,172.8,2221.89,61.4568,10431.2,142.337,5776190.0,142.337
88,225,g,1280450.0,16416.0,103176.0,2980.25,13919.6,0.0,0.0,0.0
88,226,g,50491100000.0,220898000.0,3630.94,105.135,7300.88,242.547,4859350.0,242.547
88,227,g,2532.0,30.0,442699.0,0.0,442699.0,0.0,0.0,0.0
88,228,g,181452000.0,1262280.0,14975.9,1696.84,1661.16,0.0,0.0,0.0
88,229,g,240.0,12.0,613425.0,24397.5,0.0,0.0,0.0,0.0
88,230,g,5580.0,120.0,236000.0,0.0,236000.0,0.0,0.0,0.0
88,231,g,103.0,3.0,826667.0,0.0,826667.0,0.0,0.0,0.0
88,232,g,250.0,50.0,500000.0,0.0,500000.0,0.0,0.0,0.0
88,233,g,30.0,5.0,1090000.0,0.0,1090000.0,0.0,0.0,0.0
88,234,g,30.0,10.0,710000.0,0.0,710000.0,0.0,0.0,0.0
89,206,g,0.025,0.007,6630.0,0.0,6630.0,0.0,7929210.0,0.0
89,206,m,0.015,0.006,0.0,0.0,0.0,0.0,8025100.0,0.0
89,206,n,0.041,0.016,0.0,0.0,0.0,0.0,7895100.0,0.0
89,207,g,0.027,0.011,0.0,0.0,0.0,25004.9,7845000.0,25004.9
89,208,g,0.095,0.024,0.0,0.0,0.0,14852.9,7643670.0,14852.9
89,208,m,0.028,0.007,31853.3,0.0,82853.3,0.0,7037320.0,0.0
89,209,g,0.098,0.059,0.0,0.0,0.0,10001.9,7725250.0,10001.9
89,210,g,0.35,0.05,249870.0,0.0,249870.0,0.0,6750470.0,0.0
89,211,g,0.21,0.03,0.0,0.0,0.0,6001.13,7621870.0,6001.13
89,212,g,0.92,0.05,74710.0,0.0,74710.0,0.0,7299350.0,0.0
89,213,g,0.8,0.05,0.0,0.0,0.0,8001.47,7505320.0,8001.47
89,214,g,8.2,0.2,232027.0,0.0,232027.0,0.0,6541590.0,0.0
89,215,g,0.17,0.01,56.0178,8.97396,2240.42,3979.95,7735280.0,3979.95
89,216,g,0.00044,1.6e-05,0.0,0.0,0.0,9221.2,9228220.0,9221.2
89,216,m,0.00033,2e-05,0.0,0.0,0.0,3398.4,9204280.0,3398.4
89,217,g,6.9e-08,4e-09,0.0,0.0,0.0,10001.8,9831820.0,10001.8
89,218,g,1.08e-06,9e-08,0.0,0.0,0.0,15002.6,9377600.0,15002.6
89,219,g,1.18e-05,1.5e-06,0.0,0.0,0.0,10001.7,8825680.0,10001.7
89,220,g,0.0264,0.0002,107216.0,7924.47,126693.0,1351.23,7958020.0,1351.23
89,221,g,0.052,0.002,0.0,0.0,0.0,7553.12,7737430.0,7553.12
89,222,g,5.0,0.5,7666.66,0.0,7666.66,0.0,7065730.0,0.0
89,222,m,63.0,4.2,11666.7,0.0,31666.7,0.0,6462570.0,0.0
89,223,g,126.0,3.0,295.651,0.0,591.301,0.0,6715270.0,0.0
89,224,g,10008.0,612.0,39967.5,1305.4,230984.0,28.3394,562759.0,28.3394
89,225,g,864000.0,8640.0,20080.1,498.34,16455.5,855.967,5891070.0,855.967
89,226,g,105732.0,432.0,313359.0,0.0,318806.0,0.0,332.146,0.0
89,227,g,687057000.0,94670.8,12273.2,148.087,593.971,1.24719,71401.7,1.24719
89,228,g,22140.0,108.0,424585.0,35449.9,877276.0,0.0,0.0,0.0
89,229,g,3762.0,30.0,387833.0,0.0,387833.0,0.0,0.0,0.0
89,230,g,122.0,3.0,904641.0,263671.0,511761.0,0.0,0.0,0.0
89,231,g,450.0,6.0,558963.0,23709.7,425143.0,0.0,0.0,0.0
89,232,g,119.0,5.0,983976.0,53732.9,1149110.0,0.0,0.0,0.0
89,233,g,145.0,10.0,920702.0,72386.7,498607.0,0.0,0.0,0.0
89,234,g,44.0,7.0,1495330.0,0.0,1495330.0,0.0,0.0,0.0
89,235,g,40.0,0.0,1153330.0,0.0,1153330.0,0.0,0.0,0.0
89,236,g,120.0,0.0,1686670.0,0.0,1686670.0,0.0,0.0,0.0
90,209,g,0.007,0.005,1276670.0,0.0,1276670.0,0.0,4117550.0,0.0
90,210,g,0.009,0.017,0.0,0.0,0.0,17003.2,8052810.0,17003.2
90,211,g,0.048,0.02,11183.3,0.0,11183.3,0.0,7905380.0,0.0
90,212,g,0.036,0.015,4811.0,0.0,4811.0,0.0,7928240.0,0.0
90,213,g,0.14,0.025,0.0,0.0,0.0,10001.8,7839620.0,10001.8
90,214,g,0.1,0.025,1427.67,0.0,1427.67,0.0,7818270.0,0.0
90,215,g,1.2,0.2,0.0,0.0,0.0,0.0,7666100.0,0.0
90,216,g,0.0268,0.0003,43.62,0.0,43.62,0.0,8069620.0,0.0
90,217,g,0.000251,5e-06,0.0,0.0,0.0,3792.08,9397370.0,3792.08
90,218,g,1.17e-07,9e-09,0.0,0.0,0.0,10001.8,9847270.0,10001.8
90,219,g,1.05e-06,3e-08,0.0,0.0,0.0,20003.5,9514320.0,20003.5
90,220,g,9.7e-06,6e-07,9.17e-05,0.0,0.0001834,0.0,8953100.0,0.0
90,221,g,0.00168,6e-05,0.0,0.0,0.0,0.0,8626100.0,0.0
90,222,g,0.0028,0.0003,0.0,0.0,0.0,5838.36,8117200.0,5838.36
90,223,g,0.6,0.02,49888.1,5084.68,73680.7,4693.17,7451150.0,4693.17
90,224,g,1.05,0.02,12094.6,1863.76,23065.7,8126.95,7224890.0,8126.95
90,225,g,523.2,2.4,3360.0,0.0,6720.01,0.0,6228990.0,0.0
90,226,g,1834.2,6.0,19861.3,943.889,8629.75,1369.09,6420140.0,1369.09
90,227,g,1617240.0,432.0,44577.8,1267.3,119696.0,193.286,6007460.0,193.286
90,228,g,60355800.0,28401.2,18243.4,662.288,3112.41,171.35,5500250.0,171.35
90,229,g,231633000000.0,5049220000.0,115897.0,9661.28,90313.5,38773.4,4947010.0,38773.4
90,229,m,252000.0,180000.0,0.0,0.0,3.5,0.0,0.0,0.0
90,230,g,2379440000000.0,9467280000.0,12399.0,1086.84,1276.53,14893.2,4747430.0,14893.2
90,231,g,91879.2,36.0,140884.0,21268.4,23215.4,0.0,0.0,0.0
90,232,g,4.43384e+17,1893460000000000.0,13034.5,1120.65,1243.04,169064.0,4077420.0,169064.0
90,233,g,1329.0,4.8,410314.0,35121.9,26161.9,0.0,0.0,0.0
90,234,g,2082240.0,2592.0,58996.7,2557.25,7767.48,0.0,0.0,0.0
90,235,g,414.0,12.0,640000.0,64000.0,640000.0,0.0,0.0,0.0
90,236,g,2250.0,12.0,366666.0,0.0,366666.0,0.0,0.0,0.0
90,237,g,288.0,30.0,853333.0,0.0,853333.0,0.0,0.0,0.0
90,238,g,564.0,120.0,619999.0,0.0,619999.0,0.0,0.0,0.0
91,212,g,0.008,0.005,0.0,0.0,0.0,0.0,8170100.0,0.0
91,213,g,0.007,0.003,0.0,0.0,0.0,0.0,8395100.0,0.0
91,214,g,0.017,0.003,0.0,0.0,0.0,0.0,8275100.0,0.0
91,215,g,0.014,0.002,0.0,0.0,0.0,0.0,8245100.0,0.0
91,216,g,0.105,0.012,49973.3,0.0,49973.3,0.0,7933200.0,0.0
91,217,g,0.0049,0.0006,0.0,0.0,0.0,10001.8,8497070.0,10001.8
91,217,m,0.0016,0.001,0.0,0.0,0.0,20003.5,10351400.0,20003.5
91,218,g,0.00012,4e-05,0.0,0.0,0.0,14022.5,9766120.0,14022.5
91,219,g,5.3e-08,1e-08,0.0,0.0,0.0,50008.7,10084800.0,50008.7
91,220,g,7.8e-07,1.6e-07,0.005711,0.0,0.005711,0.0,9832100.0,0.0
91,221,g,5.9e-06,1.7e-06,0.0,0.0,0.0,0.0,9248100.0,0.0
91,222,g,0.0032,0.0003,0.0,0.0,0.0,0.0,8855100.0,0.0
91,223,g,0.0051,0.0006,0.0,0.0,0.0,3553.76,8251270.0,3553.76
91,224,g,0.844,0.019,1291.33,0.0,1291.33,0.0,7685410.0,0.0
91,225,g,1.7,0.1,0.0,0.0,0.0,7617.03,7361200.0,7617.03
91,226,g,108.0,12.0,245787.0,0.0,245787.0,0.0,5096450.0,0.0
91,227,g,2298.0,18.0,7693.51,0.0,15387.0,0.0,5593940.0,0.0
91,228,g,79200.0,3600.0,94089.6,2565.23,1331650.0,25.0819,121808.0,25.0819
91,229,g,129600.0,4320.0,6899.77,892.757,66421.4,10.7913,26443.9,10.7913
91,230,g,1503360.0,43200.0,415959.0,0.0,415959.0,0.0,174.078,0.0
91,231,g,1033830000000.0,3471340000.0,52297.1,4163.84,38726.2,114657.0,5061310.0,114657.0
91,232,g,113184.0,1728.0,168150.0,7852.1,936412.0,0.0,0.0,0.0
91,233,g,2331070.0,1728.0,182207.0,5892.34,212475.0,0.0,0.0,0.0
91,234,g,24120.0,180.0,467438.0,12955.8,1459800.0,0.0,0.0,0.0
91,234,m,69.54,0.66,813866.0,1577.13,16137.0,0.0,0.0,0.0
91,235,g,1452.0,18.0,464143.0,4830.46,9867.51,0.0,0.0,0.0
91,236,g,546.0,6.0,800340.0,48245.1,804175.0,0.0,0.0,0.0
91,237,g,522.0,12.0,571403.0,91278.6,607851.0,0.0,0.0,0.0
91,238,g,136.2,5.4,1153700.0,0.0,1153700.0,0.0,0.0,0.0
91,239,g,6480.0,1800.0,922034.0,0.0,922034.0,0.0,0.0,0.0
91,240,g,120.0,0.0,1361670.0,0.0,1361670.0,0.0,0.0,0.0
